1 1.590671541998745
2 1.2580589589997544
3 1.1381029580006725
4 1.4488617919996614
5 1.5216307079972466
6 1.640205125004286
7 1.9223295409974526
8 1.9452447919975384
9 2.022663375006232
10 2.264049833996978


1 1.6250400420103688
1 1.6119729589991039
1 1.6277381670079194
1 1.586119375002454
1 1.5894603330089012
